bootstrap_id,mae,rmse,r2
404,2.311292689272786,2.8307597359888113,0.003040793767827066
405,2.320421732843171,2.8292015213012602,-0.008070469400690339
406,2.3240524992623137,2.8520618827870368,0.018555913054924655
407,2.182945202091894,2.7455910479446612,0.012144441170351405
408,2.5024329565686854,3.048256374001752,-0.0041941363504831575
409,2.4118413591329517,2.9913940527927165,0.00425879486750369
410,2.5542229082045584,3.03992560134012,0.006644918237507902
411,2.285806099856535,2.7865608737009517,0.00013777895784461425
412,2.2146256773749275,2.7156876322510732,0.02757653728080156
413,2.493151124840114,3.0832752478725958,-0.011358090546562893
414,2.2405547811422917,2.7611406434798735,0.0003627058767424751
415,2.389184738232974,2.91677115838616,0.0059893777358049904
416,2.4846449399531405,3.051070231264252,0.006294586208399511
417,2.219772192038092,2.7582657672108204,0.016997376016218757
418,2.400319748741524,2.937119769973277,0.012176130221333792
419,2.273700891139172,2.767826602472019,-0.0002308943128725982
420,2.3392467250022757,2.81093774386819,0.034919529417451356
421,2.4672663359766127,2.9362626170073507,0.006244694027723763
422,2.2712227334171398,2.8065315188816338,0.023434426147987297
423,2.324339713084987,2.8540227887551946,2.571638588777514e-05
424,2.3963855562806295,2.9247228697140635,-0.013491076488004738
425,2.4193697451978142,2.9414886796285007,0.02552581044027391
426,2.3105658553202617,2.8566596440113865,0.02160534028383565
427,2.233683165742756,2.803787920630105,0.0018149855061694309
428,2.2435069990168035,2.7300904489937516,0.012365809917514792
429,2.505969333382343,3.0531220490621065,-0.001356457411560541
430,2.2240564674217342,2.719837366576384,0.02899561698947617
431,2.3988359855093218,2.882878904648198,0.010568831200647777
432,2.4703266733342826,3.0169411370005883,0.008317820274304277
433,2.443426128844848,2.992469386588167,-0.0030493720328894636
434,2.5144179028683724,3.023501613296399,-0.007720243435856533
435,2.3299089486463482,2.8584328869869964,0.012416390824781187
436,2.3747829757324963,2.876081128564557,0.0011920774812123058
437,2.104054821448931,2.645892029094346,0.02404500081042671
438,2.3871521343041975,2.9490163578282957,0.0035540218749186003
439,2.2785913639047286,2.764976068760843,-0.022130520569332734
440,2.3893471611578994,2.9060995552225255,0.020859314246298166
441,2.4291073838510724,2.93269516817008,0.01006334653426022
442,2.673978109763242,3.2139358800844056,-0.0048047071120373985
443,2.404824534638385,2.9225651039261216,0.012088003527776725
444,2.4622645165655306,3.012706216439555,0.020536895073038575
445,2.637723444495168,3.1617547549998384,0.007250136238766358
446,2.122518405241153,2.6377828316851537,0.011632320048785783
447,2.3738166979415474,2.8869639304673425,0.02454719365925473
448,2.32983910818652,2.806247342333042,0.01628155126321429
449,2.257825353598015,2.7978718335485513,0.017343568559318068
450,2.425744180857718,2.9331433470247674,0.01995582231702564
451,2.137732674197818,2.6579217843203664,0.007716070129037189
452,2.3863976193204697,2.9203663447989427,0.019000827246204777
453,2.299781177786831,2.8241993086746287,0.011561281130144652
454,2.5063150064238666,3.0385046003868106,-0.057566543446984975
455,2.3262086114471545,2.794813854705134,0.0136226588850904
456,2.451778514314744,2.9614961055761357,0.011734222084306412
457,2.2250934321218647,2.784980119727765,0.029326638225159796
458,2.4980026944808253,2.9705293739371053,0.01682408960888737
459,2.36553307954316,2.831442525472062,0.013050743208896654
460,2.3172155393634717,2.8267779429160633,-0.020896206878526558
461,2.3967939140156487,2.8989402126710404,0.0014922664704325461
462,2.461424639398279,2.9715793453086543,0.008807747714662417
463,2.435866427766004,2.93984572923543,0.02260495286598385
464,2.1965975612281237,2.638901840869267,0.003614652741786406
465,2.3613497723748593,2.855698725678007,0.007997460270753542
466,2.5424984775591186,3.0929744370946053,-0.0032468369520453066
